TransactionID	Date	StoreID	StoreName	Region	ProductID	ProductName	Category	Quantity	UnitPrice	Discount	NetSale	TotalCost	Profit
T1016163	2024-08-23	S042	Store_042	East	P0150	Prod_0150	Stationery	1	383.92	0.0			
T1016164	2023-11-21	S030	Store_030	North	P0082	Prod_0082	Food	5	527.22	0.0			
T1016165	2025-01-07	S005	Store_005	South	P0012	Prod_0012	Toys	5	552.59	0.05			
T1016166	2023-09-21	S012	Store_012	North	P0028	Prod_0028	Beverages	3	352.26	0.1			
T1016167	2025-05-22	S029	Store_029	East	P0164	Prod_0164	Household	6	102.4	0.0			
T1016168	2024-06-17	S022	Store_022	East	P0106	Prod_0106	Stationery	3	648.21	0.05			
T1016169	2023-03-18	S023	Store_023	South	P0031	Prod_0031	Food	6	464.02	0.0			
T1016170	2024-09-25	S008	Store_008	East	P0093	Prod_0093	Toys	5	524.13	0.05			
T1016171	2023-12-10	S008	Store_008	East	P0107	Prod_0107	Clothing	2	795.91	0.0			
T1016172	2023-02-02	S015	Store_015	South	P0042	Prod_0042	Household	6	325.35	0.1			
T1016173	2024-12-25	S002	Store_002	West	P0085	Prod_0085	Food	6	606.71	0.0			
T1016174	2024-08-03	S044	Store_044	Central	P0023	Prod_0023	Beverages	6	646.55	0.05			
T1016175	2024-07-01	S042	Store_042	East	P0050	Prod_0050	Beverages	5	550.85	0.0			
T1016176	2024-01-19	S045	Store_045	East	P0089	Prod_0089	Stationery	2	750.75	0.0			
T1016177	2023-06-13	S036	Store_036	North	P0174	Prod_0174	Household	8	291.84	0.0			
T1016178	2023-09-11	S025	Store_025	South	P0190	Prod_0190	Food	8	887.65	0.1			
T1016179	2025-03-10	S009	Store_009	South	P0100	Prod_0100	Clothing	7	198.23	0.0			
T1016180	2023-06-03	S028	Store_028	South	P0086	Prod_0086	Clothing	9	504.97	0.1			
T1016181	2025-05-19	S001	Store_001	West	P0135	Prod_0135	Food	2	122.81	0.0			
T1016182	2024-10-11	S010	Store_010	South	P0042	Prod_0042	Household	2	318.93	0.2			
T1016183	2024-01-13	S043	Store_043	North	P0017	Prod_0017	Clothing	8	256.87	0.15			
T1016184	2023-04-15	S047	Store_047	East	P0065	Prod_0065	Beverages	2	509.68	0.0			
T1016185	2023-05-13	S024	Store_024	Central	P0085	Prod_0085	Food	5	753.73	0.15			
T1016186	2024-09-22	S018	Store_018	North	P0084	Prod_0084	Electronics	4	302.05	0.0			
T1016187	2023-05-17	S033	Store_033	Central	P0101	Prod_0101	Clothing	2	421.18	0.0			
T1016188	2023-01-21	S026	Store_026	North	P0111	Prod_0111	Stationery	2	511.44	0.0			
T1016189	2023-08-09	S010	Store_010	South	P0076	Prod_0076	Food	3	669.06	0.05			
T1016190	2023-06-16	S047	Store_047	East	P0065	Prod_0065	Beverages	1	478.59	0.05			
T1016191	2023-01-11	S028	Store_028	South	P0075	Prod_0075	Food	4	856.82	0.2			
T1016192	2024-05-12	S046	Store_046	East	P0113	Prod_0113	Stationery	5	61.51	0.1			
T1016193	2024-06-29	S049	Store_049	East	P0096	Prod_0096	Electronics	3	188.06	0.0			
T1016194	2024-05-28	S004	Store_004	Central	P0106	Prod_0106	Stationery	9	855.25	0.0			
T1016195	2023-10-09	S034	Store_034	East	P0136	Prod_0136	Stationery	8	419.08	0.0			
T1016196	2025-01-25	S006	Store_006	East	P0128	Prod_0128	Toys	3	242.54	0.0			
T1016197	2025-09-18	S006	Store_006	East	P0193	Prod_0193	Household	8	321.57	0.05			
T1016198	2025-01-05	S040	Store_040	East	P0126	Prod_0126	Food	3	727.43	0.0			
T1016199	2024-09-11	S014	Store_014	West	P0190	Prod_0190	Food	3	879.64	0.05			
T1016200	2024-11-12	S018	Store_018	North	P0012	Prod_0012	Toys	4	556.4	0.05			
T1016201	2024-02-26	S004	Store_004	Central	P0058	Prod_0058	Beverages	2	186.61	0.1			
T1016202	2023-04-19	S039	Store_039	Central	P0099	Prod_0099	Beverages	6	567.93	0.0			
T1016203	2023-08-29	S030	Store_030	North	P0037	Prod_0037	Toys	1	457.88	0.05			
T1016204	2025-02-23	S008	Store_008	East	P0034	Prod_0034	Food	7	259.03	0.0			
T1016205	2024-11-30	S011	Store_011	Central	P0061	Prod_0061	Stationery	1	409.5	0.1			
T1016206	2023-02-20	S024	Store_024	Central	P0186	Prod_0186	Stationery	2	946.6	0.15			
T1016207	2024-10-19	S004	Store_004	Central	P0046	Prod_0046	Food	7	264.41	0.05			
T1016208	2024-01-12	S012	Store_012	North	P0114	Prod_0114	Clothing	3	551.31	0.0			
T1016209	2024-02-27	S019	Store_019	South	P0181	Prod_0181	Beverages	5	610.45	0.15			
T1016210	2024-12-22	S024	Store_024	Central	P0146	Prod_0146	Electronics	9	306.76	0.05			
T1016211	2023-09-26	S019	Store_019	South	P0044	Prod_0044	Stationery	8	354.79	0.0			
T1016212	2023-02-16	S020	Store_020	North	P0195	Prod_0195	Beverages	7	351.23	0.2			
T1016213	2023-12-27	S035	Store_035	West	P0195	Prod_0195	Beverages	7	441.89	0.15			
T1016214	2023-02-21	S004	Store_004	Central	P0022	Prod_0022	Toys	3	549.45	0.0			
T1016215	2023-03-26	S046	Store_046	East	P0061	Prod_0061	Stationery	1	581.9	0.0			
T1016216	2024-01-14	S029	Store_029	East	P0075	Prod_0075	Food	9	633.17	0.15			
T1016217	2023-02-23	S001	Store_001	West	P0173	Prod_0173	Household	7	568.11	0.05			
T1016218	2025-04-28	S025	Store_025	South	P0128	Prod_0128	Toys	9	313.48	0.1			
T1016219	2025-03-25	S008	Store_008	East	P0153	Prod_0153	Clothing	2	275.41	0.0			
T1016220	2024-03-21	S017	Store_017	Central	P0087	Prod_0087	Beverages	5	976.98	0.1			
T1016221	2023-08-20	S030	Store_030	North	P0029	Prod_0029	Beverages	2	913.45	0.0			
T1016222	2025-03-07	S036	Store_036	North	P0158	Prod_0158	Electronics	5	387.5	0.1			
T1016223	2023-01-08	S009	Store_009	South	P0024	Prod_0024	Household	5	167.58	0.0			
T1016224	2025-07-04	S013	Store_013	East	P0120	Prod_0120	Electronics	9	505.63	0.0			
T1016225	2024-12-15	S030	Store_030	North	P0117	Prod_0117	Beverages	2	819.5	0.0			
T1016226	2024-12-11	S029	Store_029	East	P0055	Prod_0055	Clothing	6	51.06	0.0			
T1016227	2023-06-12	S017	Store_017	Central	P0110	Prod_0110	Stationery	4	604.02	0.0			
T1016228	2024-03-16	S024	Store_024	Central	P0055	Prod_0055	Clothing	3	55.77	0.0			
T1016229	2023-03-18	S042	Store_042	East	P0022	Prod_0022	Toys	7	564.92	0.05			
T1016230	2023-09-27	S014	Store_014	West	P0039	Prod_0039	Clothing	4	381.24	0.2			
T1016231	2025-03-27	S012	Store_012	North	P0014	Prod_0014	Household	7	381.84	0.1			
T1016232	2025-03-26	S003	Store_003	North	P0107	Prod_0107	Clothing	8	592.21	0.05			
T1016233	2024-12-22	S031	Store_031	South	P0083	Prod_0083	Clothing	6	506.45	0.0			
T1016234	2024-08-23	S007	Store_007	Central	P0183	Prod_0183	Clothing	8	434.98	0.05			
T1016235	2024-02-01	S010	Store_010	South	P0031	Prod_0031	Food	1	383.06	0.0			
T1016236	2025-02-03	S040	Store_040	East	P0109	Prod_0109	Electronics	8	794.46	0.0			
T1016237	2025-09-09	S015	Store_015	South	P0127	Prod_0127	Beverages	1	977.2	0.1			
T1016238	2024-01-07	S008	Store_008	East	P0129	Prod_0129	Toys	2	355.35	0.0			
T1016239	2024-05-07	S022	Store_022	East	P0166	Prod_0166	Food	8	584.96	0.0			
T1016240	2025-09-09	S046	Store_046	East	P0161	Prod_0161	Beverages	3	290.92	0.0			
T1016241	2025-05-18	S006	Store_006	East	P0045	Prod_0045	Electronics	9	811.37	0.0			
T1016242	2024-03-01	S035	Store_035	West	P0039	Prod_0039	Clothing	9	410.72	0.0			
T1016243	2024-12-04	S028	Store_028	South	P0027	Prod_0027	Clothing	1	109.36	0.0			
T1016244	2024-04-11	S035	Store_035	West	P0126	Prod_0126	Food	2	615.46	0.15			
T1016245	2024-12-20	S013	Store_013	East	P0091	Prod_0091	Toys	8	575.11	0.0			
T1016246	2024-02-19	S027	Store_027	East	P0067	Prod_0067	Beverages	2	751.4	0.0			
T1016247	2023-09-24	S049	Store_049	East	P0151	Prod_0151	Electronics	1	261.42	0.05			
T1016248	2023-10-11	S029	Store_029	East	P0184	Prod_0184	Electronics	5	651.42	0.0			
T1016249	2023-02-04	S023	Store_023	South	P0175	Prod_0175	Beverages	1	809.37	0.0			
T1016250	2023-05-16	S015	Store_015	South	P0143	Prod_0143	Food	9	850.59	0.15			
T1016251	2024-11-02	S024	Store_024	Central	P0196	Prod_0196	Food	4	517.06	0.05			
T1016252	2025-02-02	S046	Store_046	East	P0091	Prod_0091	Toys	2	614.92	0.0			
T1016253	2024-12-20	S008	Store_008	East	P0189	Prod_0189	Household	9	896.45	0.0			
T1016254	2024-01-20	S047	Store_047	East	P0168	Prod_0168	Clothing	2	613.92	0.0			
T1016255	2023-01-25	S014	Store_014	West	P0128	Prod_0128	Toys	9	288.18	0.0			
T1016256	2025-05-21	S023	Store_023	South	P0174	Prod_0174	Household	5	288.83	0.05			
T1016257	2024-10-11	S021	Store_021	East	P0058	Prod_0058	Beverages	6	172.12	0.0			
T1016258	2025-05-15	S005	Store_005	South	P0194	Prod_0194	Food	6	454.49	0.0			
T1016259	2023-02-19	S045	Store_045	East	P0167	Prod_0167	Food	6	559.54	0.15			
T1016260	2023-05-13	S014	Store_014	West	P0097	Prod_0097	Toys	3	674.23	0.15			
T1016261	2023-05-23	S019	Store_019	South	P0165	Prod_0165	Food	3	617.1	0.05			
T1016262	2024-01-09	S040	Store_040	East	P0024	Prod_0024	Household	3	114.75	0.05			
T1016263	2024-06-02	S036	Store_036	North	P0009	Prod_0009	Food	7	946.89	0.0			
T1016264	2024-03-30	S043	Store_043	North	P0037	Prod_0037	Toys	1	581.54	0.0			
T1016265	2024-11-23	S016	Store_016	Central	P0013	Prod_0013	Electronics	1	663.13	0.0			
T1016266	2024-10-18	S030	Store_030	North	P0185	Prod_0185	Electronics	6	560.82	0.05			
T1016267	2024-10-03	S020	Store_020	North	P0123	Prod_0123	Stationery	5	378.56	0.0			
T1016268	2023-04-08	S050	Store_050	South	P0079	Prod_0079	Clothing	8	311.92	0.1			
T1016269	2024-12-09	S044	Store_044	Central	P0199	Prod_0199	Beverages	4	671.42	0.0			
T1016270	2023-02-04	S048	Store_048	North	P0064	Prod_0064	Beverages	8	69.26	0.0			
T1016271	2025-04-16	S027	Store_027	East	P0012	Prod_0012	Toys	8	709.36	0.0			
T1016272	2024-04-03	S030	Store_030	North	P0064	Prod_0064	Beverages	4	61.56	0.05			
T1016273	2025-04-08	S048	Store_048	North	P0005	Prod_0005	Food	9	256.07	0.0			
T1016274	2024-08-08	S013	Store_013	East	P0046	Prod_0046	Food	1	250.31	0.0			
T1016275	2023-03-21	S005	Store_005	South	P0059	Prod_0059	Household	8	244.56	0.0			
T1016276	2023-04-13	S032	Store_032	West	P0116	Prod_0116	Toys	1	668.64	0.15			
T1016277	2023-06-22	S035	Store_035	West	P0091	Prod_0091	Toys	6	610.01	0.15			
T1016278	2023-10-14	S039	Store_039	Central	P0102	Prod_0102	Beverages	3	133.58	0.0			
T1016279	2023-05-02	S001	Store_001	West	P0116	Prod_0116	Toys	4	674.4	0.15			
T1016280	2024-08-05	S019	Store_019	South	P0153	Prod_0153	Clothing	8	272.93	0.0			
T1016281	2024-06-28	S001	Store_001	West	P0034	Prod_0034	Food	6	192.0	0.05			
T1016282	2024-11-22	S009	Store_009	South	P0149	Prod_0149	Food	8	345.86	0.1			
T1016283	2024-05-27	S034	Store_034	East	P0177	Prod_0177	Food	7	72.36	0.1			
T1016284	2025-08-26	S050	Store_050	South	P0018	Prod_0018	Food	7	84.82	0.0			
T1016285	2024-06-16	S027	Store_027	East	P0037	Prod_0037	Toys	3	680.61	0.0			
T1016286	2024-08-19	S013	Store_013	East	P0142	Prod_0142	Clothing	5	783.38	0.0			
T1016287	2024-02-26	S025	Store_025	South	P0154	Prod_0154	Food	5	744.64	0.0			
T1016288	2025-05-08	S030	Store_030	North	P0123	Prod_0123	Stationery	8	513.09	0.0			
T1016289	2023-11-11	S006	Store_006	East	P0122	Prod_0122	Electronics	3	275.4	0.05			
T1016290	2025-03-14	S030	Store_030	North	P0074	Prod_0074	Beverages	4	477.71	0.0			
T1016291	2023-04-10	S050	Store_050	South	P0194	Prod_0194	Food	9	435.51	0.05			
T1016292	2023-08-07	S029	Store_029	East	P0200	Prod_0200	Food	2	262.15	0.05			
T1016293	2025-01-19	S026	Store_026	North	P0054	Prod_0054	Clothing	8	77.0	0.0			
T1016294	2025-01-25	S020	Store_020	North	P0061	Prod_0061	Stationery	9	412.27	0.0			
T1016295	2025-07-26	S018	Store_018	North	P0064	Prod_0064	Beverages	7	58.82	0.0			
T1016296	2024-12-09	S015	Store_015	South	P0055	Prod_0055	Clothing	2	52.31	0.0			
T1016297	2025-07-16	S005	Store_005	South	P0180	Prod_0180	Household	5	201.05	0.1			
T1016298	2025-09-08	S039	Store_039	Central	P0185	Prod_0185	Electronics	9	834.74	0.0			
T1016299	2024-11-12	S034	Store_034	East	P0145	Prod_0145	Household	8	196.77	0.0			
T1016300	2025-03-10	S009	Store_009	South	P0080	Prod_0080	Beverages	1	47.54	0.0			
T1016301	2023-05-21	S042	Store_042	East	P0076	Prod_0076	Food	8	736.21	0.15			
T1016302	2024-09-14	S039	Store_039	Central	P0021	Prod_0021	Food	5	949.23	0.15			
T1016303	2025-06-28	S048	Store_048	North	P0141	Prod_0141	Household	1	257.54	0.1			
T1016304	2024-03-26	S006	Store_006	East	P0092	Prod_0092	Stationery	2	557.3	0.0			
T1016305	2023-12-10	S021	Store_021	East	P0192	Prod_0192	Food	3	957.78	0.05			
T1016306	2023-07-09	S044	Store_044	Central	P0120	Prod_0120	Electronics	7	457.63	0.15			
T1016307	2025-04-10	S007	Store_007	Central	P0047	Prod_0047	Food	8	208.84	0.0			
T1016308	2023-11-17	S025	Store_025	South	P0132	Prod_0132	Stationery	3	697.74	0.0			
T1016309	2023-10-07	S047	Store_047	East	P0148	Prod_0148	Electronics	5	558.08	0.0			
T1016310	2024-06-05	S005	Store_005	South	P0180	Prod_0180	Household	4	189.93	0.15			
T1016311	2023-06-07	S011	Store_011	Central	P0109	Prod_0109	Electronics	6	1005.79	0.0			
T1016312	2023-06-09	S036	Store_036	North	P0196	Prod_0196	Food	8	508.4	0.0			
T1016313	2023-06-24	S030	Store_030	North	P0080	Prod_0080	Beverages	9	39.67	0.0			
T1016314	2024-11-14	S020	Store_020	North	P0179	Prod_0179	Food	1	797.99	0.05			
T1016315	2024-02-06	S037	Store_037	West	P0036	Prod_0036	Food	8	470.67	0.0			
T1016316	2025-06-16	S038	Store_038	Central	P0064	Prod_0064	Beverages	1	48.1	0.0			
T1016317	2023-10-05	S022	Store_022	East	P0117	Prod_0117	Beverages	7	892.25	0.0			
T1016318	2024-04-25	S011	Store_011	Central	P0036	Prod_0036	Food	9	343.62	0.0			
T1016319	2025-04-20	S049	Store_049	East	P0122	Prod_0122	Electronics	1	346.2	0.05			
T1016320	2023-04-16	S031	Store_031	South	P0143	Prod_0143	Food	3	824.72	0.05			
T1016321	2025-06-30	S048	Store_048	North	P0069	Prod_0069	Household	9	520.04	0.0			
T1016322	2023-12-19	S040	Store_040	East	P0141	Prod_0141	Household	1	344.62	0.0			
T1016323	2024-06-04	S045	Store_045	East	P0084	Prod_0084	Electronics	6	252.14	0.0			
T1016324	2023-09-10	S043	Store_043	North	P0068	Prod_0068	Beverages	6	193.09	0.15			
T1016325	2025-05-01	S036	Store_036	North	P0102	Prod_0102	Beverages	6	139.39	0.05			
T1016326	2024-08-15	S042	Store_042	East	P0041	Prod_0041	Beverages	5	666.53	0.0			
T1016327	2024-04-25	S005	Store_005	South	P0184	Prod_0184	Electronics	4	712.08	0.0			
T1016328	2024-10-29	S050	Store_050	South	P0071	Prod_0071	Household	6	210.42	0.0			
T1016329	2024-11-21	S038	Store_038	Central	P0131	Prod_0131	Toys	5	142.83	0.1			
T1016330	2023-04-27	S014	Store_014	West	P0115	Prod_0115	Beverages	8	700.6	0.0			
T1016331	2025-05-06	S048	Store_048	North	P0177	Prod_0177	Food	3	100.43	0.0			
T1016332	2023-04-07	S014	Store_014	West	P0149	Prod_0149	Food	8	350.95	0.15			
T1016333	2024-11-11	S047	Store_047	East	P0017	Prod_0017	Clothing	1	315.94	0.0			
T1016334	2023-03-12	S018	Store_018	North	P0079	Prod_0079	Clothing	8	405.41	0.0			
T1016335	2023-05-04	S014	Store_014	West	P0001	Prod_0001	Electronics	7	630.34	0.05			
T1016336	2024-03-09	S033	Store_033	Central	P0127	Prod_0127	Beverages	1	951.87	0.0			
T1016337	2023-03-05	S034	Store_034	East	P0104	Prod_0104	Food	6	87.72	0.0			
T1016338	2024-02-06	S011	Store_011	Central	P0156	Prod_0156	Clothing	3	184.42	0.1			
T1016339	2023-08-19	S038	Store_038	Central	P0193	Prod_0193	Household	6	270.31	0.0			
T1016340	2024-05-25	S045	Store_045	East	P0105	Prod_0105	Food	2	560.12	0.05			
T1016341	2025-05-02	S013	Store_013	East	P0179	Prod_0179	Food	9	685.23	0.15			
T1016342	2025-01-24	S003	Store_003	North	P0121	Prod_0121	Toys	9	768.42	0.1			
T1016343	2025-09-04	S035	Store_035	West	P0014	Prod_0014	Household	8	406.01	0.0			
T1016344	2023-06-19	S021	Store_021	East	P0188	Prod_0188	Food	3	437.87	0.1			
T1016345	2023-12-04	S016	Store_016	Central	P0009	Prod_0009	Food	5	908.07	0.0			
T1016346	2023-03-26	S030	Store_030	North	P0032	Prod_0032	Clothing	8	598.36	0.2			
T1016347	2024-09-14	S025	Store_025	South	P0163	Prod_0163	Food	4	745.6	0.0			
T1016348	2023-01-15	S040	Store_040	East	P0122	Prod_0122	Electronics	7	275.98	0.0			
T1016349	2023-05-21	S042	Store_042	East	P0190	Prod_0190	Food	4	939.93	0.05			
T1016350	2023-02-09	S030	Store_030	North	P0018	Prod_0018	Food	2	118.99	0.0			
T1016351	2023-11-14	S042	Store_042	East	P0016	Prod_0016	Clothing	8	91.17	0.0			
T1016352	2025-01-29	S003	Store_003	North	P0198	Prod_0198	Food	2	527.01	0.0			
T1016353	2024-09-17	S015	Store_015	South	P0197	Prod_0197	Food	6	527.59	0.0			
T1016354	2025-08-17	S007	Store_007	Central	P0162	Prod_0162	Electronics	8	478.23	0.0			
T1016355	2023-05-21	S006	Store_006	East	P0100	Prod_0100	Clothing	9	237.66	0.0			
T1016356	2024-06-26	S026	Store_026	North	P0085	Prod_0085	Food	4	710.78	0.0			
T1016357	2024-10-31	S035	Store_035	West	P0146	Prod_0146	Electronics	9	321.86	0.15			
T1016358	2024-06-28	S007	Store_007	Central	P0152	Prod_0152	Toys	3	70.41	0.15			
T1016359	2023-12-31	S033	Store_033	Central	P0151	Prod_0151	Electronics	7	288.2	0.0			
T1016360	2024-12-05	S046	Store_046	East	P0013	Prod_0013	Electronics	4	839.24	0.05			
T1016361	2023-04-27	S028	Store_028	South	P0011	Prod_0011	Electronics	4	387.99	0.0			
T1016362	2024-11-12	S047	Store_047	East	P0026	Prod_0026	Stationery	9	129.49	0.0			
T1016363	2024-02-23	S023	Store_023	South	P0140	Prod_0140	Electronics	1	150.64	0.0			
T1016364	2023-04-30	S046	Store_046	East	P0198	Prod_0198	Food	6	602.3	0.15			
T1016365	2024-09-02	S024	Store_024	Central	P0090	Prod_0090	Clothing	5	472.04	0.05			
T1016366	2025-03-27	S008	Store_008	East	P0188	Prod_0188	Food	3	338.24	0.05			
T1016367	2024-07-11	S024	Store_024	Central	P0071	Prod_0071	Household	8	238.57	0.1			
T1016368	2023-04-04	S047	Store_047	East	P0196	Prod_0196	Food	2	465.91	0.0			
T1016369	2025-03-05	S035	Store_035	West	P0031	Prod_0031	Food	7	442.38	0.1			
T1016370	2025-02-06	S049	Store_049	East	P0051	Prod_0051	Toys	9	288.11	0.0			
T1016371	2023-12-28	S028	Store_028	South	P0134	Prod_0134	Beverages	9	303.43	0.05			
T1016372	2023-08-06	S024	Store_024	Central	P0084	Prod_0084	Electronics	7	300.36	0.0			
T1016373	2023-03-06	S035	Store_035	West	P0112	Prod_0112	Beverages	2	573.56	0.1			
T1016374	2024-09-02	S044	Store_044	Central	P0011	Prod_0011	Electronics	3	318.47	0.1			
T1016375	2025-08-04	S032	Store_032	West	P0147	Prod_0147	Stationery	4	206.9	0.0			
T1016376	2023-12-17	S003	Store_003	North	P0189	Prod_0189	Household	6	881.3	0.15			
T1016377	2023-10-03	S021	Store_021	East	P0025	Prod_0025	Beverages	9	259.28	0.0			
T1016378	2023-07-15	S013	Store_013	East	P0156	Prod_0156	Clothing	9	135.74	0.0			
T1016379	2024-04-02	S039	Store_039	Central	P0162	Prod_0162	Electronics	5	451.73	0.2			
T1016380	2023-09-13	S021	Store_021	East	P0067	Prod_0067	Beverages	8	647.45	0.1			
T1016381	2024-03-30	S008	Store_008	East	P0146	Prod_0146	Electronics	6	376.81	0.2			
T1016382	2023-01-22	S050	Store_050	South	P0137	Prod_0137	Food	8	454.96	0.05			
T1016383	2024-05-12	S039	Store_039	Central	P0076	Prod_0076	Food	7	748.06	0.05			
T1016384	2025-04-13	S014	Store_014	West	P0071	Prod_0071	Household	9	200.99	0.0			
T1016385	2025-01-06	S046	Store_046	East	P0190	Prod_0190	Food	9	926.62	0.2			
T1016386	2023-11-06	S009	Store_009	South	P0069	Prod_0069	Household	6	486.36	0.0			
T1016387	2023-07-25	S043	Store_043	North	P0142	Prod_0142	Clothing	7	577.54	0.0			
T1016388	2023-07-15	S048	Store_048	North	P0090	Prod_0090	Clothing	8	382.45	0.0			
T1016389	2025-09-16	S003	Store_003	North	P0037	Prod_0037	Toys	4	603.7	0.0			
T1016390	2025-05-07	S021	Store_021	East	P0081	Prod_0081	Electronics	2	684.67	0.0			
T1016391	2025-01-23	S045	Store_045	East	P0119	Prod_0119	Clothing	4	920.96	0.1			
T1016392	2024-12-22	S006	Store_006	East	P0038	Prod_0038	Beverages	5	105.9	0.0			
T1016393	2024-11-25	S037	Store_037	West	P0180	Prod_0180	Household	7	185.8	0.0			
T1016394	2023-05-19	S039	Store_039	Central	P0165	Prod_0165	Food	5	581.28	0.2			
T1016395	2023-10-15	S044	Store_044	Central	P0153	Prod_0153	Clothing	7	307.37	0.0			
T1016396	2024-04-21	S023	Store_023	South	P0187	Prod_0187	Beverages	9	566.01	0.0			
T1016397	2023-08-29	S042	Store_042	East	P0047	Prod_0047	Food	7	267.44	0.05			
T1016398	2024-01-28	S024	Store_024	Central	P0156	Prod_0156	Clothing	1	130.19	0.0			
T1016399	2025-08-16	S047	Store_047	East	P0189	Prod_0189	Household	7	595.03	0.0			
T1016400	2025-08-14	S039	Store_039	Central	P0198	Prod_0198	Food	3	476.73	0.0			
T1016401	2025-09-01	S004	Store_004	Central	P0161	Prod_0161	Beverages	6	225.42	0.0			
T1016402	2023-08-09	S033	Store_033	Central	P0001	Prod_0001	Electronics	4	698.57	0.0			
T1016403	2025-04-22	S031	Store_031	South	P0158	Prod_0158	Electronics	4	517.71	0.1			
T1016404	2024-06-06	S026	Store_026	North	P0071	Prod_0071	Household	3	182.76	0.05			
T1016405	2023-08-30	S001	Store_001	West	P0005	Prod_0005	Food	7	262.3	0.1			
T1016406	2025-01-28	S010	Store_010	South	P0039	Prod_0039	Clothing	5	509.56	0.0			
T1016407	2023-01-29	S007	Store_007	Central	P0165	Prod_0165	Food	1	433.15	0.0			
T1016408	2024-04-28	S027	Store_027	East	P0100	Prod_0100	Clothing	2	210.48	0.15			
T1016409	2024-11-05	S013	Store_013	East	P0042	Prod_0042	Household	2	297.29	0.0			
T1016410	2023-07-30	S004	Store_004	Central	P0014	Prod_0014	Household	5	378.05	0.0			
T1016411	2023-08-21	S036	Store_036	North	P0079	Prod_0079	Clothing	2	356.39	0.0			
T1016412	2023-10-22	S038	Store_038	Central	P0139	Prod_0139	Beverages	1	233.96	0.05			
T1016413	2025-01-04	S025	Store_025	South	P0061	Prod_0061	Stationery	2	575.66	0.0			
T1016414	2023-12-30	S016	Store_016	Central	P0162	Prod_0162	Electronics	6	597.22	0.05			
T1016415	2025-05-16	S004	Store_004	Central	P0074	Prod_0074	Beverages	1	593.46	0.0			
T1016416	2024-01-09	S027	Store_027	East	P0082	Prod_0082	Food	4	788.59	0.0			
T1016417	2024-09-19	S046	Store_046	East	P0191	Prod_0191	Food	3	589.36	0.0			
T1016418	2023-10-05	S037	Store_037	West	P0058	Prod_0058	Beverages	8	167.97	0.0			
T1016419	2023-07-08	S016	Store_016	Central	P0121	Prod_0121	Toys	4	714.55	0.15			
T1016420	2025-09-22	S013	Store_013	East	P0075	Prod_0075	Food	1	771.43	0.0			
T1016421	2023-11-24	S012	Store_012	North	P0198	Prod_0198	Food	2	452.75	0.0			
T1016422	2025-03-25	S046	Store_046	East	P0014	Prod_0014	Household	1	388.08	0.0			
T1016423	2025-08-01	S013	Store_013	East	P0137	Prod_0137	Food	3	443.83	0.0			
T1016424	2025-03-15	S028	Store_028	South	P0109	Prod_0109	Electronics	9	869.55	0.0			
T1016425	2023-07-03	S012	Store_012	North	P0013	Prod_0013	Electronics	6	816.29	0.0			
T1016426	2024-01-17	S039	Store_039	Central	P0003	Prod_0003	Food	8	449.0	0.15			
T1016427	2024-02-20	S032	Store_032	West	P0083	Prod_0083	Clothing	9	517.38	0.1			
T1016428	2025-01-14	S026	Store_026	North	P0116	Prod_0116	Toys	1	524.26	0.1			
T1016429	2024-02-08	S012	Store_012	North	P0165	Prod_0165	Food	7	555.65	0.0			
T1016430	2025-09-24	S040	Store_040	East	P0015	Prod_0015	Food	5	672.88	0.05			
T1016431	2024-06-25	S016	Store_016	Central	P0068	Prod_0068	Beverages	6	178.57	0.2			
T1016432	2025-05-07	S039	Store_039	Central	P0111	Prod_0111	Stationery	1	614.79	0.1			
T1016433	2024-12-05	S045	Store_045	East	P0112	Prod_0112	Beverages	9	580.32	0.0			
T1016434	2023-03-29	S003	Store_003	North	P0090	Prod_0090	Clothing	8	370.76	0.1			
T1016435	2023-03-13	S050	Store_050	South	P0162	Prod_0162	Electronics	6	556.15	0.1			
T1016436	2023-07-01	S006	Store_006	East	P0040	Prod_0040	Stationery	7	538.28	0.0			
T1016437	2025-07-26	S048	Store_048	North	P0126	Prod_0126	Food	5	538.94	0.0			
T1016438	2023-04-18	S009	Store_009	South	P0036	Prod_0036	Food	5	518.96	0.0			
T1016439	2025-05-28	S007	Store_007	Central	P0094	Prod_0094	Toys	8	328.33	0.0			
T1016440	2024-07-03	S045	Store_045	East	P0148	Prod_0148	Electronics	7	503.27	0.2			
T1016441	2025-03-09	S032	Store_032	West	P0035	Prod_0035	Beverages	4	243.32	0.1			
T1016442	2023-02-13	S010	Store_010	South	P0182	Prod_0182	Household	1	246.64	0.0			
T1016443	2023-11-17	S018	Store_018	North	P0013	Prod_0013	Electronics	3	605.25	0.0			
T1016444	2025-07-30	S033	Store_033	Central	P0088	Prod_0088	Food	5	388.54	0.15			
T1016445	2023-11-08	S019	Store_019	South	P0032	Prod_0032	Clothing	7	754.74	0.1			
T1016446	2025-05-09	S013	Store_013	East	P0027	Prod_0027	Clothing	8	95.46	0.1			
T1016447	2023-08-15	S026	Store_026	North	P0156	Prod_0156	Clothing	6	141.14	0.0			
T1016448	2024-08-03	S017	Store_017	Central	P0141	Prod_0141	Household	3	350.02	0.0			
T1016449	2025-03-14	S032	Store_032	West	P0160	Prod_0160	Toys	1	258.12	0.0			
T1016450	2023-12-20	S021	Store_021	East	P0015	Prod_0015	Food	3	935.41	0.05			
